word,translation,reference,has_letter_outside_alphabet,has_letter_from_emakhuwa,vowel_seq,consonat_seq,label,tag,match_,match_in_portuguese_not_stopword_,distance_match_emakhuwa_,distance_soundex_match_emakhuwa_,distance_soundex_translation_emakhuwa_,start_with_f,start_with_ch,consonat_vowels,vowel_consonat
paulu,baulo,,0,0,1,0,1,loan,bailo,1,0.6,0.5,0.5,0,0,0,0
oseevilya,sevily,,0,1,0,0,1,loan,oseevilya,0,0,0,0,0,0,0,0
epaarasa,baraça,,0,0,0,0,1,loan,barcaça,1,0.625,0.5,0.333333333,0,0,0,0
enterico,entérico,,0,0,0,0,1,loan,enterico,0,0,0,0,0,0,1,0
mussacula,mussicula,,0,0,0,1,1,loan,mussacula,0,0,0,0,0,0,1,0
pereseteeti,presetedeite,,0,0,0,0,1,loan,pereseteeti,0,0,0,0.6,0,0,0,0
ereparitisawu,reparitição,,0,0,0,0,1,loan,repartição,1,0.461538462,0.166666667,0.166666667,0,0,0,0
osírisino,sírino,,0,0,0,0,1,loan,sírio,1,0.444444444,0.5,0.25,0,0,0,0
ipuurusento,profento,,0,0,1,0,1,loan,provento,1,0.454545455,0.4,0.4,0,0,0,0
canalizada,canalizada,,1,0,0,0,1,loan,canalizada,1,0,0,0,0,0,1,1
isizulu,sisulo,,1,0,0,0,1,loan,simulo,1,0.428571429,0.333333333,0,0,0,0,0
ekoopa,copa,,0,0,0,0,1,loan,copa,1,0.5,0,0,0,0,0,0
afiriika,áfrica,,0,0,0,0,1,loan,áfrica,1,0.5,0,0,0,0,0,0
liazzat,lizad,,1,0,1,0,1,loan,liazzat,0,0,0,0.333333333,0,0,0,0
esirikuskunkirisawu,esricusco,,0,0,0,1,1,loan,esirikuskunkirisawu,0,0,0,0.5,0,0,0,0
tchakaze,chacaze,,1,0,0,1,1,loan,tchakaze,0,0,0,0,0,0,0,0
ofunyalooru,funhaloru,,0,1,0,0,1,loan,ofunyalooru,0,0,0,0,0,0,0,0
eteyooriya,teoria,,0,0,0,0,1,loan,teoria,1,0.4,0,0,0,0,0,0
ekompanyiiya,companhia,,0,1,0,0,1,loan,companhia,1,0.416666667,0,0,0,0,0,0
combostivele,combostivel,,1,0,0,1,1,loan,combostivele,0,0,0,0.166666667,0,0,1,0
ipuruvisiya,província,,0,0,0,0,1,loan,província,1,0.636363636,0.5,0.5,0,0,0,0
ekoopanyiya,copanhia,,0,1,0,0,1,loan,companhia,1,0.454545455,0.25,0,0,0,0,0
omakaaxa,magajja,,0,0,0,0,1,loan,omakaaxa,0,0,0,0.666666667,0,0,0,0
sequertari,sequereir,,1,0,1,1,1,loan,sequertari,0,0,0,0.4,0,0,1,0
econgênere,congineire,,1,1,0,0,1,loan,econgênere,0,0,0,0,0,0,1,0
itereneete,derenete,,0,0,0,0,1,loan,itereneete,0,0,0,0.25,0,0,0,0
ekompaanyiya,companhia,,0,1,0,0,1,loan,companhia,1,0.416666667,0,0,0,0,0,0
opurutukaale,portugal,,0,0,0,0,1,loan,portugal,1,0.5,0.4,0.4,0,0,0,0
omaaxakaasi,machagas,,0,0,0,0,1,loan,machadas,1,0.545454545,0.5,0.5,0,0,0,0
miquidade,miquidade,,1,0,1,0,1,loan,miquidade,0,0,0,0,0,0,1,1
mussague,esague,,1,0,1,1,1,loan,desague,1,0.375,0.333333333,0.333333333,0,0,0,0
maresponsaavele,responsal,,0,0,0,0,1,loan,maresponsaavele,0,0,0,0.375,0,0,0,0
miraneyo,mirraneu,,0,0,0,0,1,loan,miraneyo,0,0,0,0,0,0,0,0
omasiika,masica,,0,0,0,0,1,loan,masca,1,0.5,0,0,0,0,0,0
ireseeeeva,regeceiva,,0,0,0,0,1,loan,ireseeeeva,0,0,0,0.25,0,0,0,0
ikwarutu,quarto,,0,1,0,0,1,loan,quarto,1,0.625,0.25,0.25,0,0,0,0
afirikaano,africano,,0,0,0,0,1,loan,africano,1,0.3,0,0,0,0,0,0
setemburu,setembro,,1,0,0,0,1,loan,setembro,1,0.222222222,0.2,0.2,0,0,0,0
woolanta,olanta,,0,0,0,0,1,loan,planta,1,0.375,0.25,0.25,0,0,0,0
ekonseelyo,conselho,,0,1,0,0,1,loan,conselho,1,0.4,0,0,0,0,0,0
amatoropa,soldadas,,0,0,0,0,1,loan,soldadas,1,1,0.75,0.75,0,0,0,0
anaxikola,angicola,,0,0,0,0,1,loan,anaxikola,0,0,0,0.5,0,0,0,0
único,unico,,0,0,0,0,1,loan,único,1,0,0,0,0,0,1,0
yakolooniya,colonia,,0,0,0,0,1,loan,colónia,1,0.545454545,0,0,0,0,0,0
akisivenlaya,acrivenla,,0,0,0,0,1,loan,akisivenlaya,0,0,0,0.4,0,0,0,0
ofanyaloru,fanaloro,,0,1,0,0,1,loan,ofanyaloru,0,0,0,0,0,0,0,0
oxifuunsi,esfunsi,,0,0,1,0,1,loan,oxifuunsi,0,0,0,0,0,0,0,0
telekaato,delegado,,0,0,0,0,1,loan,delegado,1,0.444444444,0.75,0.75,0,0,0,0
dário,dario,,1,0,1,0,1,loan,dario,1,0.2,0,0,0,0,0,0
eportu,porto,,0,0,0,1,1,loan,porto,1,0.333333333,0,0,0,0,0,0
mesaalu,messalo,,0,0,0,0,1,loan,messalo,1,0.285714286,0,0,0,0,0,0
ekereca,careca,,0,0,0,0,1,loan,careca,1,0.428571429,0,0,0,0,1,0
emunicipio,município,,0,0,1,0,1,loan,município,1,0.2,0,0,0,0,0,0
ikaafiirika,gráfirica,,0,0,0,0,1,loan,ikaafiirika,0,0,0,0.25,0,0,0,0
ifaalata,falata,,0,0,0,0,1,loan,falcata,1,0.375,0.25,0,0,0,0,0
ochimoio,chimó,,0,0,1,1,1,loan,chinó,1,0.625,0,0,0,0,0,0
oferoviyaariyu,ferroviário,,0,0,0,0,1,loan,ferroviário,1,0.5,0,0,0,0,0,0
eparóquia,parquía,,1,0,1,0,1,loan,eparóquia,0,0,0,0,0,0,1,0
eresistensiya,resistencia,,0,0,0,1,1,loan,resistência,1,0.307692308,0,0,0,0,0,0
iteyaturusa,teatro,,0,0,0,0,1,loan,teatro,1,0.545454545,0.666666667,0.666666667,0,0,0,0
aerotooromu,aerodoro,,0,0,1,0,1,loan,aerotooromu,0,0,0,0.5,0,0,0,0
cartapiyu,carpio,,0,0,0,1,1,loan,carpia,1,0.444444444,0.25,0.25,0,0,1,0
omasinciri,moçambirique,,0,0,0,0,1,loan,omasinciri,0,0,0,0.333333333,0,0,0,0
prasiili,prasil,,0,0,0,1,1,loan,brasil,1,0.375,0.666666667,0.333333333,0,0,0,0
osimaane,simane,,0,0,0,0,1,loan,simone,1,0.375,0,0,0,0,0,0
semwareelo,semarelo,,0,1,0,0,1,loan,semwareelo,0,0,0,0.25,0,0,0,0
aseeti,assede,,0,0,0,0,1,loan,assede,1,0.5,0.5,0.5,0,0,0,0
imiilyawu,milhão,,0,1,0,0,1,loan,milhão,1,0.666666667,0.333333333,0.333333333,0,0,0,0
ixilaatiya,selátia,,0,0,0,0,1,loan,ixilaatiya,0,0,0,0,0,0,0,0
ebitonga,ebitonga,,1,1,0,0,1,loan,ebitonga,0,0,0,0,0,0,0,0
yaatoropa,jador,,0,0,0,0,1,loan,dador,1,0.666666667,1,1,0,0,0,0
pisístrato,pisístrado,,0,0,0,1,1,loan,pisístrato,0,0,0,0.25,0,0,0,0
ustm,estm,,0,0,0,1,1,loan,está,1,0.5,0,0,0,0,0,0
osikeete,siquete,,0,0,0,0,1,loan,saquete,1,0.5,0,0,0,0,0,0
perreira,preira,,0,0,1,0,1,loan,pereira,1,0.125,0,0,0,0,0,0
eçapola,cebola,,1,0,0,0,1,loan,cebola,1,0.571428571,0.333333333,0.333333333,0,0,0,0
eparnameento,parnamento,,0,0,0,0,1,loan,parlamento,1,0.25,0.25,0,0,0,0,0
wmerestaawu,restação,,0,0,0,1,1,loan,restarão,1,0.545454545,0.6,0.6,0,0,0,0
sinnisitiri,cinnistíri,,0,0,0,0,1,loan,sinnisitiri,0,0,0,0.2,0,0,0,0
colikha,coliga,,0,1,0,0,1,loan,coliga,1,0.285714286,0.333333333,0.333333333,0,0,1,0
alto,alto,,0,0,0,0,1,loan,alto,1,0,0,0,0,0,0,0
muniisiipiyu,município,,0,0,0,0,1,loan,município,1,0.5,0,0,0,0,0,0
ipuruusete,portes,,0,0,1,0,1,loan,portes,1,0.7,0.25,0.25,0,0,0,0
etonelaata,tonela,,0,0,0,0,1,loan,tonela,1,0.4,0.25,0.25,0,0,0,0
etiriku,trigo,,0,0,0,0,1,loan,trigo,1,0.571428571,0.666666667,0.666666667,0,0,0,0
marcelio,célios,,0,0,1,0,1,loan,cílios,1,0.625,0.333333333,0.333333333,0,0,0,0
perespeteriyaana,prespetriana,,0,0,0,0,1,loan,perespeteriyaana,0,0,0,0.285714286,0,0,0,0
itekereeto,terreno,,0,0,0,0,1,loan,terreno,1,0.5,0.5,0.5,0,0,0,0
haitrm,aitrm,,0,0,0,1,1,loan,haitrm,0,0,0,0,0,0,0,0
espanhor,espanhor,,0,0,0,0,1,loan,espanhol,1,0.125,0,0,0,0,0,0
aluviau,alúvião,,0,0,1,0,1,loan,aluvião,1,0.285714286,0,0,0,0,0,0
etistiiritu,distrito,,0,0,0,1,1,loan,distrito,1,0.454545455,0.666666667,0.666666667,0,0,0,0
erepupiliika,república,,0,0,0,0,1,loan,república,1,0.5,0.2,0.2,0,0,0,0
ikereexa,igrejas,,0,0,0,0,1,loan,igrejas,1,0.625,1,1,0,0,0,0
erevuulusawu,revuloção,,0,0,1,0,1,loan,erevuulusawu,0,0,0,0.2,0,0,0,0
omaalawi,malawi,,0,0,0,0,1,loan,malawi,1,0.25,0,0,0,0,0,0
fintoko,finto,,0,0,0,0,1,loan,finto,1,0.285714286,0.25,0.25,1,0,0,0
zampia,zambias,,1,0,1,0,1,loan,zumbias,1,0.428571429,0.333333333,0.333333333,0,0,0,0
ativentiista,adventista,,0,0,0,1,1,loan,adventista,1,0.25,0.25,0.25,0,0,0,0
waafitika,áfitica,,0,0,0,0,1,loan,waafitika,0,0,0,0.25,0,0,0,0
okapawu,capão,,0,0,0,0,1,loan,capão,1,0.714285714,0.333333333,0.333333333,0,0,0,0
tugério,tugerio,,1,0,1,0,1,loan,tugúrio,1,0.142857143,0.333333333,0,0,0,0,0
fundazion,fundazion,,1,0,1,0,1,loan,fundazion,0,0,0,0,1,0,0,0
ekuiyokuiyo,equiogru,,0,0,1,0,1,loan,ekuiyokuiyo,0,0,0,0.5,0,0,0,0
faranku,franco,,0,0,0,0,1,loan,franco,1,0.428571429,0,0,1,0,0,0
atanxeriina,tanzerina,,0,0,0,0,1,loan,tangerina,1,0.272727273,0.4,0,0,0,0,0
desminagem,desminaem,,1,0,0,0,1,loan,desminagem,1,0,0,0.333333333,0,0,0,0
iloxistika,logistica,,0,0,0,1,1,loan,logística,1,0.4,0.25,0.25,0,0,0,0
suidaes,cudaé,,1,0,1,0,1,loan,suidaes,0,0,0,0.5,0,0,0,0
omarrocos,marrocos,,0,0,0,0,1,loan,marrocos,1,0.111111111,0,0,0,0,1,0
langa,langa,,1,1,0,0,1,loan,langa,1,0,0,0,0,0,0,0
omaxayiila,maçambila,,0,0,0,0,1,loan,omaxayiila,0,0,0,0.4,0,0,0,0
anistia,anistia,,0,0,1,1,1,loan,amnistia,1,0.125,0,0,0,0,0,0
ifarawuuti,farautes,,0,0,1,0,1,loan,ifarawuuti,0,0,0,0.25,0,0,0,0
omorrumbala,morumbal,,1,0,0,0,1,loan,omorrumbala,0,0,0,0.2,0,0,0,0
atuxunta,tusonta,,0,0,0,0,1,loan,atuxunta,0,0,0,0,0,0,0,0
fianda,fianda,,1,0,1,0,1,loan,finda,1,0.166666667,0,0,1,0,0,0
nocturnos,nocturnos,,0,0,0,1,1,loan,noturnos,1,0.111111111,0,0,0,0,0,0
oxapa,capa,,0,0,0,0,1,loan,capa,1,0.4,0.5,0.5,0,0,0,0
efeiyato,feiado,,0,0,1,0,1,loan,fiado,1,0.5,0.5,0.5,0,0,0,1
aurecon,aurecono,,0,0,1,0,1,loan,aurecon,0,0,0,0.333333333,0,0,1,0
fluvglant,fluvlant,,1,0,0,1,1,loan,fluvglant,0,0,0,0.142857143,1,0,0,0
mariamo,mariamos,,0,0,1,0,1,loan,mareamos,1,0.25,0,0,0,0,0,0
itiiku,digo,,0,0,0,0,1,loan,digo,1,0.833333333,1,1,0,0,0,0
franscisco,franscrascis,,0,0,0,1,1,loan,franscisco,0,0,0,0.333333333,1,0,1,0
oxikoola,escolar,,0,0,0,0,1,loan,escolar,1,0.75,0,0,0,0,0,0
ikapitaale,capital,,0,0,0,0,1,loan,capital,1,0.4,0.25,0.25,0,0,0,0
eshicola,escola,,0,0,0,0,1,loan,escola,1,0.25,0,0,0,0,1,0
swasilaantiya,seasilandia,,0,0,0,0,1,loan,swasilaantiya,0,0,0,0.5,0,0,0,0
maputo,maputo,,0,0,0,0,1,loan,maputo,1,0,0,0,0,0,0,0
dezemburo,desembro,,1,0,0,0,1,loan,dezembro,1,0.111111111,0.2,0.2,0,0,0,0
osoofal,sofal,,0,0,0,0,1,loan,osoofal,0,0,0,0,0,0,0,0
osuwasilantiya,asuasilandia,,0,0,0,0,1,loan,osuwasilantiya,0,0,0,0.5,0,0,0,0
omaanika,manica,,0,0,0,0,1,loan,manica,1,0.375,0,0,0,0,0,0
wiinyambaane,inhambane,,1,1,0,0,1,loan,inhambane,1,0.333333333,0.25,0.25,0,0,0,0
intiiku,íntigo,,0,0,0,0,1,loan,antigo,1,0.571428571,0.333333333,0.333333333,0,0,0,0
ataata,tata,,0,0,0,0,1,loan,teta,1,0.5,0,0,0,0,0,0
ereportaaxe,reportage,,0,0,0,1,1,loan,reportagem,1,0.363636364,0.2,0.2,0,0,0,0
epuruseeto,porcento,,0,0,0,0,1,loan,porcento,1,0.5,0.5,0.5,0,0,0,0
tzihaavo,tihavo,,1,0,0,0,1,loan,tzihaavo,0,0,0,0.333333333,0,0,0,0
paulanne,paulanne,,0,0,1,0,1,loan,paulanne,0,0,0,0,0,0,0,0
sakaraata,secrata,,0,0,0,0,1,loan,secreta,1,0.555555556,0.25,0.25,0,0,0,0
strengholt,trengolt,,1,1,0,1,1,loan,strengholt,0,0,0,0,0,0,0,0
unizambeze,unisambeizambe,,1,0,0,0,1,loan,unizambeze,0,0,0,0.285714286,0,0,0,0
eparalameeto,pralameto,,0,0,0,0,1,loan,eparalameeto,0,0,0,0,0,0,0,0
okhiliimane,climane,,0,1,0,0,1,loan,okhiliimane,0,0,0,0.333333333,0,0,0,0
iparaaxe,parrages,,0,0,0,0,1,loan,iparaaxe,0,0,0,0.333333333,0,0,0,0
komersiyaale,comercial,,0,0,0,0,1,loan,comercial,1,0.416666667,0.25,0.25,0,0,0,0
quimuane,quimuane,,1,0,1,0,1,loan,quimuane,1,0,0,0,0,0,1,0
espaanya,espanha,,0,1,0,0,1,loan,espanha,1,0.25,0,0,0,0,0,0
oxirikoona,hsrigona,,0,0,0,0,1,loan,oxirikoona,0,0,0,0.25,0,0,0,0
efurakawu,fracção,,0,0,0,0,1,loan,fricção,1,0.777777778,0.5,0.5,0,0,0,1
okati,cati,,0,0,0,0,1,loan,cato,1,0.6,0,0,0,0,0,0
itthiminku,ditminco,,0,1,0,0,1,loan,itthiminku,0,0,0,0.25,0,0,0,0
amapurtukeexi,mapurtues,,0,0,0,1,1,loan,amapurtukeexi,0,0,0,0.333333333,0,0,0,0
ikhaparawu,caparão,,0,1,0,0,1,loan,caparão,1,0.6,0.25,0.25,0,0,0,0
wakatemiya,academia,,0,0,0,0,1,loan,academia,1,0.4,0.5,0.5,0,0,0,0
acsawu,acsão,,0,0,0,0,1,loan,casão,1,0.833333333,1,0.5,0,0,0,0
mamapititaaniku,mapitão,,0,0,0,0,1,loan,capitão,1,0.733333333,0.6,0.4,0,0,0,0
mapurusoore,professores,,0,0,0,0,1,loan,professores,1,0.727272727,0.4,0.4,0,0,0,0
elopkalitaate,lopalidade,,0,0,0,0,1,loan,localidade,1,0.461538462,0.4,0.4,0,0,0,0
chimoio,chimoio,,0,0,1,1,1,loan,chimoio,1,0,0,0,0,1,0,0
ixikoola,escola,,0,0,0,0,1,loan,escola,1,0.625,0,0,0,0,0,0
charifo,charifo,,0,0,0,1,1,loan,charifo,0,0,0,0,0,1,0,0
sinal,sinal,,0,0,0,0,1,loan,sinal,1,0,0,0,0,0,0,0
okuvuuru,cuvuro,,0,0,1,0,1,loan,okuvuuru,0,0,0,0,0,0,0,0
aetsitoriitu,aditorito,,0,0,1,0,1,loan,aetsitoriitu,0,0,0,0.25,0,0,0,0
omuruupeeni,murupeni,,0,0,1,0,1,loan,omuruupeeni,0,0,0,0,0,0,0,0
erefoorme,reforme,,0,0,0,0,1,loan,reforme,1,0.222222222,0,0,0,0,0,1
nocturno,noctrno,,0,0,0,1,1,loan,nocturno,0,0,0,0,0,0,0,0
zunkuza,zungusa,,1,0,0,0,1,loan,zunkuza,0,0,0,0.5,0,0,0,0
iistasawu,istação,,0,0,0,1,1,loan,estação,1,0.666666667,0.333333333,0.333333333,0,0,0,0
otelaariya,telária,,0,0,0,0,1,loan,otelaariya,0,0,0,0,0,0,0,0
monogatari,monogados,,1,0,0,0,1,loan,monogatari,0,0,0,0.5,0,0,0,0
omasiinka,masinca,,0,0,0,0,1,loan,omasiinka,0,0,0,0,0,0,0,0
inhamizua,inamizas,,1,0,1,0,1,loan,inimizas,1,0.444444444,0,0,0,0,0,0
omaxakaasi,magagas,,0,0,0,0,1,loan,omaxakaasi,0,0,0,0.75,0,0,0,0
joueur,joué,,1,0,1,0,1,loan,josué,1,0.5,0.5,0,0,0,0,0
emuniciipiyu,município,,0,0,0,0,1,loan,município,1,0.416666667,0,0,0,0,0,0
masiiya,mazia,,0,0,0,0,1,loan,macia,1,0.428571429,0,0,0,0,0,0
ipas,pas,,0,0,0,0,1,loan,pau,1,0.5,0,0,0,0,0,0
ereviistokatthi,revistado,,0,1,0,1,1,loan,revistado,1,0.533333333,0.4,0.4,0,0,0,0
mpititaaniku,pidanico,,0,0,0,0,1,loan,mpititaaniku,0,0,0,0.4,0,0,0,0
supérieure,eupriar,,0,0,1,0,1,loan,supérieure,0,0,0,0.666666667,0,0,0,0
imunisiipiwu,município,,0,0,0,0,1,loan,município,1,0.5,0.25,0.25,0,0,0,0
maparasileero,paracileiros,,0,0,0,0,1,loan,maparasileero,0,0,0,0.2,0,0,0,0
eusidio,êusidio,,1,0,1,0,1,loan,eusidio,0,0,0,0,0,0,0,0
eporontsi,pronte,,0,0,0,0,1,loan,ponte,1,0.555555556,0.5,0.5,0,0,0,0
eporonttsi,prontce,,0,1,0,0,1,loan,eporonttsi,0,0,0,0.4,0,0,0,0
araatiyo,arádio,,0,0,0,0,1,loan,rádio,1,0.625,0.5,0.5,0,0,0,0
oricaani,oricani,,0,0,0,0,1,loan,oricaani,0,0,0,0,0,0,1,0
ikurusu,curso,,0,0,0,0,1,loan,curso,1,0.571428571,0.333333333,0.333333333,0,0,0,0
ndau,nau,,1,0,1,0,1,loan,nau,1,0.25,0,0,0,0,0,0
omatakaaskare,madagáscar,,0,0,0,1,1,loan,madagáscar,1,0.538461538,0.5,0.5,0,0,0,0
omakaanxa,maganja,,0,0,0,0,1,loan,maganja,1,0.444444444,0.75,0.75,0,0,0,0
oxiittulu,ostitulo,,0,1,0,0,1,loan,oxiittulu,0,0,0,0.333333333,0,0,0,0
eyuroopa,juropa,,0,0,0,0,1,loan,europa,1,0.25,0,0.333333333,0,0,0,0
orapali,rabal,,0,0,0,0,1,loan,cabal,1,0.571428571,1,0.666666667,0,0,0,0
omaniika,manica,,0,0,0,0,1,loan,manica,1,0.375,0,0,0,0,0,0
adezemburu,adeubo,,1,0,0,0,1,loan,adubo,1,0.7,0.6,0.6,0,0,0,1
karatuwasawu,graduação,,0,0,0,0,1,loan,graduação,1,0.666666667,0.833333333,0.833333333,0,0,0,0
estatuutu,estatuto,,0,0,1,1,1,loan,estatuto,1,0.222222222,0,0,0,0,0,0
etelereetu,telereto,,0,0,0,0,1,loan,telureto,1,0.4,0,0,0,0,0,0
mareshal,marésal,,0,0,0,0,1,loan,mareshal,0,0,0,0,0,0,0,0
okhiliimani,coilimani,,0,1,0,0,1,loan,okhiliimani,0,0,0,0,0,0,0,0
emuseyub,museu,,1,0,0,0,1,loan,museu,1,0.375,0.333333333,0.333333333,0,0,0,0
oraatani,ratan,,0,0,0,0,1,loan,ratas,1,0.5,0.333333333,0.333333333,0,0,0,0
aepuruvinsiya,prepovincia,,0,0,1,0,1,loan,aepuruvinsiya,0,0,0,0.2,0,0,0,0
wengenhariya,engenharia,,1,1,0,0,1,loan,engenharia,1,0.166666667,0.25,0.25,0,0,0,0
direcção,direção,,1,0,0,0,1,loan,direção,1,0.125,0,0,0,0,0,0
makuverenatoru,covernadores,,0,0,0,0,1,loan,governadores,1,0.571428571,0.571428571,0.428571429,0,0,0,0
efiirima,firima,,0,0,0,0,1,loan,frima,1,0.375,0,0,0,0,0,1
cuabo,cuabo,,1,0,1,0,1,loan,cubo,1,0.2,0,0,0,0,1,1
osaofaala,saofála,,0,0,1,0,1,loan,osaofaala,0,0,0,0,0,0,0,0
miquelina,miguelina,,1,0,1,0,1,loan,miquelina,0,0,0,0.25,0,0,1,0
ojosina,josina,,1,0,0,0,1,loan,josina,1,0.142857143,0,0,0,0,0,0
emataalya,matalha,,0,1,0,0,1,loan,matilha,1,0.444444444,0,0,0,0,0,0
fianda,fianda,,1,0,1,0,1,loan,finda,1,0.166666667,0,0,1,0,0,0
emperexa,empresa,,0,0,0,0,1,loan,empresa,1,0.25,0.25,0.25,0,0,0,0
masurtaato,amsurdados,,0,0,0,1,1,loan,masurtaato,0,0,0,0.25,0,0,0,0
irimanitaate,rimanidade,,0,0,0,0,1,loan,irimanitaate,0,0,0,0.333333333,0,0,0,0
opariixi,paris,,0,0,0,0,1,loan,paris,1,0.5,0.333333333,0.333333333,0,0,0,0
xipuutu,seputo,,0,0,1,0,1,loan,septo,1,0.714285714,0,0,0,0,0,0
ekoonselyu,conselho,,0,1,0,0,1,loan,conselho,1,0.5,0,0,0,0,0,0
emulyasa,mulhaça,,0,1,0,0,1,loan,milhaça,1,0.5,0,0,0,0,0,0
ekoroporaasawu,corporação,,0,0,0,0,1,loan,corporação,1,0.571428571,0.166666667,0.166666667,0,0,0,0
oliima,lima,,0,0,0,0,1,loan,lima,1,0.333333333,0,0,0,0,0,0
encyclopædia,enciclopédia,,1,0,1,1,1,loan,enciclopédia,1,0.166666667,0,0,0,0,0,0
ixakasawu,xacação,,0,0,0,0,1,loan,vacação,1,0.777777778,0.5,0.25,0,0,0,0
peresiteete,presidete,,0,0,0,0,1,loan,presidente,1,0.272727273,0.6,0.5,0,0,0,0
omesiika,mésica,,0,0,0,0,1,loan,musica,1,0.5,0,0,0,0,0,0
ikontentoore,contentor,,0,0,0,0,1,loan,contentor,1,0.333333333,0.166666667,0.166666667,0,0,0,0
ovan,van,,0,0,0,0,1,loan,van,1,0.25,0,0,0,0,0,0
omeesa,mesa,,0,0,0,0,1,loan,mesa,1,0.333333333,0,0,0,0,0,0
xilunguíne,jilunguine,,1,1,0,0,1,loan,xilunguíne,0,0,0,0.25,0,0,0,0
alikataraawu,aliscatrato,,0,0,0,0,1,loan,alikataraawu,0,0,0,0.6,0,0,0,0
esekuulu,século,,0,0,1,0,1,loan,século,1,0.625,0,0,0,0,0,0
ekuluupe,culupe,,0,0,1,0,1,loan,culpe,1,0.5,0,0,0,0,0,0
eselesaawu,seleção,,0,0,0,0,1,loan,seleção,1,0.6,0.25,0.25,0,0,0,0
epikaata,picada,,0,0,0,0,1,loan,picada,1,0.5,0.333333333,0.333333333,0,0,0,0
taraspareesiya,drasparia,,0,0,0,0,1,loan,rasparia,1,0.428571429,0.333333333,0.333333333,0,0,0,0
wimbo,imbo,,1,0,0,0,1,loan,iambo,1,0.4,0.333333333,0.333333333,0,0,0,0
asiseta,ceseta,,0,0,0,0,1,loan,cesta,1,0.571428571,0,0,0,0,0,0
delecado,delecado,,1,0,0,0,1,loan,delicado,1,0.125,0,0,0,0,1,1
ekaleriya,caléria,,0,0,0,0,1,loan,caloria,1,0.444444444,0,0,0,0,0,0
enataleleya,nataleleia,,0,0,0,0,1,loan,enataleleya,0,0,0,0,0,0,0,0
ipikaata,bicada,,0,0,0,0,1,loan,bicada,1,0.625,0.666666667,0.666666667,0,0,0,0
wayeroporutu,aembropor,,0,0,0,0,1,loan,wayeroporutu,0,0,0,0.8,0,0,0,0
ozavaala,zavala,,1,0,0,0,1,loan,zavala,1,0.25,0,0,0,0,0,0
erecolusawu,recolusão,,0,0,0,0,1,loan,reclusão,1,0.454545455,0.4,0.2,0,0,1,0
sofaala,sofala,,0,0,0,0,1,loan,sofala,1,0.142857143,0,0,0,0,0,0
dolares,dolares,,1,0,0,0,1,loan,doares,1,0.142857143,0,0,0,0,0,0
onamiipiya,onamipa,,0,0,0,0,1,loan,onamiipiya,0,0,0,0,0,0,0,0
yomosampiikhi,moçambique,,0,1,0,0,1,loan,moçambique,1,0.615384615,0.2,0.2,0,0,0,0
efontasawu,fondação,,0,0,0,0,1,loan,fundação,1,0.7,0.4,0.4,0,0,0,1
osuuuli,suíuli,,0,0,1,0,1,loan,osuuuli,0,0,0,0,0,0,0,0
omesalo,mesalo,,0,0,0,0,1,loan,mesclo,1,0.285714286,0,0,0,0,0,0
potswana,potswana,,0,0,0,0,1,loan,potswana,0,0,0,0,0,0,0,0
arepeli,arepel,,0,0,0,0,1,loan,arepeli,0,0,0,0.333333333,0,0,0,0
paufleto,paufeto,,0,0,1,1,1,loan,paufleto,0,0,0,0.25,0,0,0,0
okhiseerya,caiseira,,0,1,0,0,1,loan,caseira,1,0.6,0,0,0,0,0,0
ikolooniya,colónia,,0,0,0,0,1,loan,colónia,1,0.5,0,0,0,0,0,0
axuriista,agurista,,0,0,0,1,1,loan,axuriista,0,0,0,0.333333333,0,0,0,0
agostu,agosto,,1,0,0,1,1,loan,agosto,1,0.166666667,0,0,0,0,0,0
osampeeesiya,zambézia,,0,0,0,0,1,loan,zambézia,1,0.666666667,0.25,0.25,0,0,0,0
oxakaamu,sacamo,,0,0,0,0,1,loan,sacamos,1,0.75,0,0,0,0,0,0
oswazilândia,suazilândia,,1,0,1,0,1,loan,suazilândia,1,0.166666667,0.4,0.4,0,0,0,0
ewuroopa,europa,,0,0,0,0,1,loan,europa,1,0.25,0.333333333,0.333333333,0,0,0,0
parasiili,barcil,,0,0,0,0,1,loan,barril,1,0.555555556,0.75,0.75,0,0,0,0
quero,quero,,1,0,1,0,1,loan,quero,1,0,0,0,0,0,1,0
moçambicanidade,moçambique,,1,0,0,0,1,loan,moçambique,1,0.466666667,0.285714286,0.285714286,0,0,1,1
sampeese,sembete,,0,0,0,0,1,loan,sampeese,0,0,0,0.5,0,0,0,0
temokaraatiko,demogratico,,0,0,0,0,1,loan,temokaraatiko,0,0,0,0.5,0,0,0,0
lempwa,lemba,,,,,,0,negative,lemba,1,0.333333333,0.5,0.5,0,0,0,0
maapuru,mapuro,,,,,,0,negative,maputo,1,0.428571429,0.333333333,0,0,0,0,0
maapuuru,mapuro,,,,,,0,negative,maputo,1,0.5,0.333333333,0,0,0,0,0
maamuru,mamuro,,,,,,0,negative,amuro,1,0.428571429,0,0,0,0,0,0
makaripe,carripes,,,,,,0,negative,carriles,1,0.625,0.5,0.25,0,0,0,0
maluuku,maluco,,,,,,0,negative,maluco,1,0.428571429,0,0,0,0,0,0
mantiyaano,antianos,,,,,,0,negative,kantianos,1,0.4,0.25,0,0,0,0,0
mantiyaanu,andianos,,,,,,0,negative,andinos,1,0.7,0.666666667,0.666666667,0,0,0,0
